1911
(
(0.000000 ( -0.042650 0.000000 0.000000 ))
(0.015700 ( -0.043136 0.000000 0.000000 ))
(0.031400 ( -0.043623 0.000000 0.000000 ))
(0.047100 ( -0.044096 0.000000 0.000000 ))
(0.062800 ( -0.044569 0.000000 0.000000 ))
(0.078500 ( -0.045026 0.000000 0.000000 ))
(0.094200 ( -0.045483 0.000000 0.000000 ))
(0.109900 ( -0.045922 0.000000 0.000000 ))
(0.125600 ( -0.046360 0.000000 0.000000 ))
(0.141300 ( -0.046778 0.000000 0.000000 ))
(0.157000 ( -0.047195 0.000000 0.000000 ))
(0.172700 ( -0.047589 0.000000 0.000000 ))
(0.188400 ( -0.047983 0.000000 0.000000 ))
(0.204100 ( -0.048350 0.000000 0.000000 ))
(0.219800 ( -0.048718 0.000000 0.000000 ))
(0.235500 ( -0.049056 0.000000 0.000000 ))
(0.251200 ( -0.049395 0.000000 0.000000 ))
(0.266900 ( -0.049703 0.000000 0.000000 ))
(0.282600 ( -0.050010 0.000000 0.000000 ))
(0.298300 ( -0.050284 0.000000 0.000000 ))
(0.314000 ( -0.050558 0.000000 0.000000 ))
(0.329700 ( -0.050797 0.000000 0.000000 ))
(0.345400 ( -0.051035 0.000000 0.000000 ))
(0.361100 ( -0.051236 0.000000 0.000000 ))
(0.376800 ( -0.051437 0.000000 0.000000 ))
(0.392500 ( -0.051598 0.000000 0.000000 ))
(0.408200 ( -0.051759 0.000000 0.000000 ))
(0.423900 ( -0.051879 0.000000 0.000000 ))
(0.439600 ( -0.051998 0.000000 0.000000 ))
(0.455300 ( -0.052075 0.000000 0.000000 ))
(0.471000 ( -0.052151 0.000000 0.000000 ))
(0.486700 ( -0.052183 0.000000 0.000000 ))
(0.502400 ( -0.052215 0.000000 0.000000 ))
(0.518100 ( -0.052201 0.000000 0.000000 ))
(0.533800 ( -0.052187 0.000000 0.000000 ))
(0.549500 ( -0.052126 0.000000 0.000000 ))
(0.565200 ( -0.052065 0.000000 0.000000 ))
(0.580900 ( -0.051956 0.000000 0.000000 ))
(0.596600 ( -0.051847 0.000000 0.000000 ))
(0.612300 ( -0.051689 0.000000 0.000000 ))
(0.628000 ( -0.051532 0.000000 0.000000 ))
(0.643700 ( -0.051325 0.000000 0.000000 ))
(0.659400 ( -0.051119 0.000000 0.000000 ))
(0.675100 ( -0.050863 0.000000 0.000000 ))
(0.690800 ( -0.050606 0.000000 0.000000 ))
(0.706500 ( -0.050301 0.000000 0.000000 ))
(0.722200 ( -0.049995 0.000000 0.000000 ))
(0.737900 ( -0.049640 0.000000 0.000000 ))
(0.753600 ( -0.049284 0.000000 0.000000 ))
(0.769300 ( -0.048879 0.000000 0.000000 ))
(0.785000 ( -0.048474 0.000000 0.000000 ))
(0.800700 ( -0.048020 0.000000 0.000000 ))
(0.816400 ( -0.047566 0.000000 0.000000 ))
(0.832100 ( -0.047063 0.000000 0.000000 ))
(0.847800 ( -0.046560 0.000000 0.000000 ))
(0.863500 ( -0.046008 0.000000 0.000000 ))
(0.879200 ( -0.045457 0.000000 0.000000 ))
(0.894900 ( -0.044858 0.000000 0.000000 ))
(0.910600 ( -0.044259 0.000000 0.000000 ))
(0.926300 ( -0.043613 0.000000 0.000000 ))
(0.942000 ( -0.042968 0.000000 0.000000 ))
(0.957700 ( -0.042276 0.000000 0.000000 ))
(0.973400 ( -0.041585 0.000000 0.000000 ))
(0.989100 ( -0.040848 0.000000 0.000000 ))
(1.004800 ( -0.040112 0.000000 0.000000 ))
(1.020500 ( -0.039333 0.000000 0.000000 ))
(1.036200 ( -0.038553 0.000000 0.000000 ))
(1.051900 ( -0.037731 0.000000 0.000000 ))
(1.067600 ( -0.036909 0.000000 0.000000 ))
(1.083300 ( -0.036046 0.000000 0.000000 ))
(1.099000 ( -0.035184 0.000000 0.000000 ))
(1.114700 ( -0.034281 0.000000 0.000000 ))
(1.130400 ( -0.033379 0.000000 0.000000 ))
(1.146100 ( -0.032439 0.000000 0.000000 ))
(1.161800 ( -0.031499 0.000000 0.000000 ))
(1.177500 ( -0.030523 0.000000 0.000000 ))
(1.193200 ( -0.029546 0.000000 0.000000 ))
(1.208900 ( -0.028534 0.000000 0.000000 ))
(1.224600 ( -0.027522 0.000000 0.000000 ))
(1.240300 ( -0.026477 0.000000 0.000000 ))
(1.256000 ( -0.025431 0.000000 0.000000 ))
(1.271700 ( -0.024353 0.000000 0.000000 ))
(1.287400 ( -0.023275 0.000000 0.000000 ))
(1.303100 ( -0.022166 0.000000 0.000000 ))
(1.318800 ( -0.021057 0.000000 0.000000 ))
(1.334500 ( -0.019917 0.000000 0.000000 ))
(1.350200 ( -0.018777 0.000000 0.000000 ))
(1.365900 ( -0.017608 0.000000 0.000000 ))
(1.381600 ( -0.016439 0.000000 0.000000 ))
(1.397300 ( -0.015242 0.000000 0.000000 ))
(1.413000 ( -0.014044 0.000000 0.000000 ))
(1.428700 ( -0.012819 0.000000 0.000000 ))
(1.444400 ( -0.011593 0.000000 0.000000 ))
(1.460100 ( -0.010340 0.000000 0.000000 ))
(1.475800 ( -0.009087 0.000000 0.000000 ))
(1.491500 ( -0.007807 0.000000 0.000000 ))
(1.507200 ( -0.006527 0.000000 0.000000 ))
(1.522900 ( -0.005221 0.000000 0.000000 ))
(1.538600 ( -0.003914 0.000000 0.000000 ))
(1.554300 ( -0.002581 0.000000 0.000000 ))
(1.570000 ( -0.001247 0.000000 0.000000 ))
(1.585700 ( 0.000112 0.000000 0.000000 ))
(1.601400 ( 0.001472 0.000000 0.000000 ))
(1.617100 ( 0.002858 0.000000 0.000000 ))
(1.632800 ( 0.004244 0.000000 0.000000 ))
(1.648500 ( 0.005656 0.000000 0.000000 ))
(1.664200 ( 0.007068 0.000000 0.000000 ))
(1.679900 ( 0.008506 0.000000 0.000000 ))
(1.695600 ( 0.009944 0.000000 0.000000 ))
(1.711300 ( 0.011408 0.000000 0.000000 ))
(1.727000 ( 0.012872 0.000000 0.000000 ))
(1.742700 ( 0.014362 0.000000 0.000000 ))
(1.758400 ( 0.015852 0.000000 0.000000 ))
(1.774100 ( 0.017368 0.000000 0.000000 ))
(1.789800 ( 0.018884 0.000000 0.000000 ))
(1.805500 ( 0.020425 0.000000 0.000000 ))
(1.821200 ( 0.021966 0.000000 0.000000 ))
(1.836900 ( 0.023532 0.000000 0.000000 ))
(1.852600 ( 0.025099 0.000000 0.000000 ))
(1.868300 ( 0.026690 0.000000 0.000000 ))
(1.884000 ( 0.028281 0.000000 0.000000 ))
(1.899700 ( 0.029896 0.000000 0.000000 ))
(1.915400 ( 0.031512 0.000000 0.000000 ))
(1.931100 ( 0.033151 0.000000 0.000000 ))
(1.946800 ( 0.034790 0.000000 0.000000 ))
(1.962500 ( 0.036451 0.000000 0.000000 ))
(1.978200 ( 0.038113 0.000000 0.000000 ))
(1.993900 ( 0.039796 0.000000 0.000000 ))
(2.009600 ( 0.041479 0.000000 0.000000 ))
(2.025300 ( 0.043182 0.000000 0.000000 ))
(2.041000 ( 0.044886 0.000000 0.000000 ))
(2.056700 ( 0.046608 0.000000 0.000000 ))
(2.072400 ( 0.048330 0.000000 0.000000 ))
(2.088100 ( 0.050069 0.000000 0.000000 ))
