1911
(
(0.000000 ( -0.042733 0.000000 0.000000 ))
(0.015700 ( -0.043144 0.000000 0.000000 ))
(0.031400 ( -0.043555 0.000000 0.000000 ))
(0.047100 ( -0.043955 0.000000 0.000000 ))
(0.062800 ( -0.044356 0.000000 0.000000 ))
(0.078500 ( -0.044744 0.000000 0.000000 ))
(0.094200 ( -0.045132 0.000000 0.000000 ))
(0.109900 ( -0.045506 0.000000 0.000000 ))
(0.125600 ( -0.045880 0.000000 0.000000 ))
(0.141300 ( -0.046238 0.000000 0.000000 ))
(0.157000 ( -0.046596 0.000000 0.000000 ))
(0.172700 ( -0.046936 0.000000 0.000000 ))
(0.188400 ( -0.047275 0.000000 0.000000 ))
(0.204100 ( -0.047594 0.000000 0.000000 ))
(0.219800 ( -0.047913 0.000000 0.000000 ))
(0.235500 ( -0.048210 0.000000 0.000000 ))
(0.251200 ( -0.048506 0.000000 0.000000 ))
(0.266900 ( -0.048777 0.000000 0.000000 ))
(0.282600 ( -0.049049 0.000000 0.000000 ))
(0.298300 ( -0.049293 0.000000 0.000000 ))
(0.314000 ( -0.049538 0.000000 0.000000 ))
(0.329700 ( -0.049753 0.000000 0.000000 ))
(0.345400 ( -0.049969 0.000000 0.000000 ))
(0.361100 ( -0.050153 0.000000 0.000000 ))
(0.376800 ( -0.050337 0.000000 0.000000 ))
(0.392500 ( -0.050488 0.000000 0.000000 ))
(0.408200 ( -0.050639 0.000000 0.000000 ))
(0.423900 ( -0.050755 0.000000 0.000000 ))
(0.439600 ( -0.050871 0.000000 0.000000 ))
(0.455300 ( -0.050950 0.000000 0.000000 ))
(0.471000 ( -0.051028 0.000000 0.000000 ))
(0.486700 ( -0.051068 0.000000 0.000000 ))
(0.502400 ( -0.051108 0.000000 0.000000 ))
(0.518100 ( -0.051107 0.000000 0.000000 ))
(0.533800 ( -0.051106 0.000000 0.000000 ))
(0.549500 ( -0.051064 0.000000 0.000000 ))
(0.565200 ( -0.051021 0.000000 0.000000 ))
(0.580900 ( -0.050934 0.000000 0.000000 ))
(0.596600 ( -0.050848 0.000000 0.000000 ))
(0.612300 ( -0.050717 0.000000 0.000000 ))
(0.628000 ( -0.050586 0.000000 0.000000 ))
(0.643700 ( -0.050409 0.000000 0.000000 ))
(0.659400 ( -0.050233 0.000000 0.000000 ))
(0.675100 ( -0.050009 0.000000 0.000000 ))
(0.690800 ( -0.049786 0.000000 0.000000 ))
(0.706500 ( -0.049515 0.000000 0.000000 ))
(0.722200 ( -0.049244 0.000000 0.000000 ))
(0.737900 ( -0.048924 0.000000 0.000000 ))
(0.753600 ( -0.048605 0.000000 0.000000 ))
(0.769300 ( -0.048237 0.000000 0.000000 ))
(0.785000 ( -0.047869 0.000000 0.000000 ))
(0.800700 ( -0.047453 0.000000 0.000000 ))
(0.816400 ( -0.047036 0.000000 0.000000 ))
(0.832100 ( -0.046570 0.000000 0.000000 ))
(0.847800 ( -0.046104 0.000000 0.000000 ))
(0.863500 ( -0.045589 0.000000 0.000000 ))
(0.879200 ( -0.045074 0.000000 0.000000 ))
(0.894900 ( -0.044510 0.000000 0.000000 ))
(0.910600 ( -0.043946 0.000000 0.000000 ))
(0.926300 ( -0.043334 0.000000 0.000000 ))
(0.942000 ( -0.042721 0.000000 0.000000 ))
(0.957700 ( -0.042061 0.000000 0.000000 ))
(0.973400 ( -0.041401 0.000000 0.000000 ))
(0.989100 ( -0.040693 0.000000 0.000000 ))
(1.004800 ( -0.039986 0.000000 0.000000 ))
(1.020500 ( -0.039232 0.000000 0.000000 ))
(1.036200 ( -0.038479 0.000000 0.000000 ))
(1.051900 ( -0.037680 0.000000 0.000000 ))
(1.067600 ( -0.036881 0.000000 0.000000 ))
(1.083300 ( -0.036039 0.000000 0.000000 ))
(1.099000 ( -0.035196 0.000000 0.000000 ))
(1.114700 ( -0.034311 0.000000 0.000000 ))
(1.130400 ( -0.033426 0.000000 0.000000 ))
(1.146100 ( -0.032500 0.000000 0.000000 ))
(1.161800 ( -0.031574 0.000000 0.000000 ))
(1.177500 ( -0.030608 0.000000 0.000000 ))
(1.193200 ( -0.029643 0.000000 0.000000 ))
(1.208900 ( -0.028639 0.000000 0.000000 ))
(1.224600 ( -0.027635 0.000000 0.000000 ))
(1.240300 ( -0.026595 0.000000 0.000000 ))
(1.256000 ( -0.025555 0.000000 0.000000 ))
